common,strat_id,psu_id,id_code,MODE_FX,AREA_X,ST,SUB_REG,WAVE,year,month,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,tot_cat,wgt_ab1,tot_len,Landing,VAR_ID,ARX_METHOD,ALT_FLAG,fl_reg,wp_catch_precal,wp_int,wp_catch
DOLPHIN,198126128704we,101201981041899278,1012019810418001,7,2,12,6,2,1981,04,we,8835290101,0,0,5,0,5,0,0,0,2440,6,5,6,2440,5,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
DOLPHIN,198126128704we,101131981042686320,1011319810426014,7,2,12,6,2,1981,04,we,8835290101,15.094339623,0,0,20,0,0,10742.857143,31,0,0,15.094339623,31,10742.857143,15.094339623,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
DOLPHIN,198126128704we,101131981042686320,1011319810426013,7,2,12,6,2,1981,04,we,8835290101,1.5094339623,0,0,2,0,0,1120,3.5,0,0,1.5094339623,3.5,1120,1.5094339623,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
DOLPHIN,198126128704we,101131981042686320,1011319810426012,7,2,12,6,2,1981,04,we,8835290101,1.5094339623,0,0,2,0,0,1020,2.4,0,0,1.5094339623,2.4,1020,1.5094339623,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
DOLPHIN,198126128704we,101131981042686320,1011319810426004,7,2,12,6,2,1981,04,we,8835290101,5.2830188679,0,0,7,0,0,4880,21.1,0,0,5.2830188679,21.1,4880,5.2830188679,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
DOLPHIN,198126128704we,101131981042686320,1011319810426003,7,2,12,6,2,1981,04,we,8835290101,0,0,1,0,1,0,0,0,490,1.5,1,1.5,490,1,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
DOLPHIN,198126128704we,10108198104269277,1010819810426011,7,2,12,6,2,1981,04,we,8835290101,1.5094339623,0,0,2,0,0,1380,6.6,0,0,1.5094339623,6.6,1380,1.5094339623,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
DOLPHIN,198126128704we,10108198104269277,1010819810426005,7,2,12,6,2,1981,04,we,8835290101,0.7547169811,0,0,1,0,0,550,1.4,0,0,0.7547169811,1.4,550,0.7547169811,198126128704we,,0,8,4676.4256998,13878.156162,13878.156162
DOLPHIN,198126128704we,10108198104269277,1010819810426002,7,2,12,6,2,1981,04,we,8835290101,0.7547169811,0,0,1,0,0,490,1.5,0,0,0.7547169811,1.5,490,0.7547169811,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
FRENCH GRUNT,198126128704we,10108198104269277,1010819810426002,7,2,12,6,2,1981,04,we,8835400108,0.7547169811,0,2,1,2,0,206.66666667,0.2333333333,413.33333333,0.4666666667,2.7547169811,0.7,620,2.7547169811,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
GAG,198126128704wd,101081981042461166,1010819810424001,7,2,12,6,2,1981,04,wd,8835020501,7.5471698113,0,0,10,0,0,3644.4444444,8.6666666667,0,0,7.5471698113,8.6666666667,3644.4444444,7.5471698113,198126128704wd,,0,8,4676.4256998,17784.235706,17784.235706
GRAY SNAPPER,198126128704we,101131981042686320,1011319810426006,7,2,12,6,2,1981,04,we,8835360102,0,24,4,0,4,24,0,0,1070,1.3,28,1.3,1070,4,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
GREAT BARRACUDA,198126128704we,101131981042686320,1011319810426006,7,2,12,6,2,1981,04,we,8837010104,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
GREATER AMBERJACK,198126128704we,101201981041899278,1012019810418001,7,2,12,6,2,1981,04,we,8835280801,0,0,3,0,3,0,0,0,1550,10.2,3,10.2,1550,3,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
GREATER AMBERJACK,198126128704we,101131981042686320,1011319810426014,7,2,12,6,2,1981,04,we,8835280801,2.2641509434,0,0,3,0,0,3100,43.066468818,0,0,2.2641509434,43.066468818,3100,2.2641509434,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
GREATER AMBERJACK,198126128704we,10108198104269277,1010819810426001,7,2,12,6,2,1981,04,we,8835280801,0,0,1,0,1,0,0,0,980,12.546154,1,12.546154,980,1,198126128704we,,0,8,4676.4256998,13878.156162,13878.156162
GRUNT FAMILY,198126128704we,101131981042686320,1011319810426008,7,2,12,6,2,1981,04,we,8835400000,0,6,0,0,0,6,0,0,0,0,6,0,0,0,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
GRUNT FAMILY,198126128704we,101131981042686320,1011319810426007,7,2,12,6,2,1981,04,we,8835400000,0,2,0,0,0,2,0,0,0,0,2,0,0,0,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
GRUNT FAMILY,198126128704we,101131981042686320,1011319810426006,7,2,12,6,2,1981,04,we,8835400000,0,6,0,0,0,6,0,0,0,0,6,0,0,0,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
JOLTHEAD PORGY,198126128704we,10108198104269277,1010819810426015,7,2,12,6,2,1981,04,we,8835430502,0.7547169811,0,0,1,0,0,350,1.0152031263,0,0,0.7547169811,1.0152031263,350,0.7547169811,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
JOLTHEAD PORGY,198126128704we,10108198104269277,1010819810426002,7,2,12,6,2,1981,04,we,8835430502,0.7547169811,0,0,1,0,0,250,0.4,0,0,0.7547169811,0.4,250,0.7547169811,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
KING MACKEREL,198126128704we,101131981042686320,1011319810426007,7,2,12,6,2,1981,04,we,8850030501,0.7547169811,0,0,1,0,0,900,5.5,0,0,0.7547169811,5.5,900,0.7547169811,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
KING MACKEREL,198126128704we,101131981042686320,1011319810426003,7,2,12,6,2,1981,04,we,8850030501,0.7547169811,0,0,1,0,0,1300,17.65978124,0,0,0.7547169811,17.65978124,1300,0.7547169811,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
KING MACKEREL,198126128704we,10108198104269277,1010819810426011,7,2,12,6,2,1981,04,we,8850030501,4.5283018868,0,0,6,0,0,5118.8216224,29.5,0,0,4.5283018868,29.5,5118.8216224,4.5283018868,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
KING MACKEREL,198126128704we,10108198104269277,1010819810426008,7,2,12,6,2,1981,04,we,8850030501,0.7547169811,0,0,1,0,0,870,6,0,0,0.7547169811,6,870,0.7547169811,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
KING MACKEREL,198126128704we,10108198104269277,1010819810426005,7,2,12,6,2,1981,04,we,8850030501,3.7735849057,0,0,5,0,0,4781.3427072,39.55978124,0,0,3.7735849057,39.55978124,4781.3427072,3.7735849057,198126128704we,,0,8,4676.4256998,13878.156162,13878.156162
KING MACKEREL,198126128704we,10108198104269277,1010819810426001,7,2,12,6,2,1981,04,we,8850030501,0,0,1,0,1,0,0,0,960,6,1,6,960,1,198126128704we,,0,8,4676.4256998,13878.156162,13878.156162
LANE SNAPPER,198126128704we,101131981042686320,1011319810426014,7,2,12,6,2,1981,04,we,8835360112,0,0,10,0,10,0,0,0,2264,2.2,10,2.2,2264,10,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
LANE SNAPPER,198126128704we,101131981042686320,1011319810426002,7,2,12,6,2,1981,04,we,8835360112,0,0,30,0,30,0,0,0,6738,7.8,30,7.8,6738,30,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
OCEAN TRIGGERFISH,198126128704wd,101081981042461166,1010819810424001,7,2,12,6,2,1981,04,wd,8860020502,3.0188679245,0,0,4,0,0,915,3,0,0,3.0188679245,3,915,3.0188679245,198126128704wd,,0,8,4676.4256998,17784.235706,17784.235706
PINFISH,198126128704we,101131981042686320,1011319810426014,7,2,12,6,2,1981,04,we,8835430201,0,0,4,0,4,0,0,0,796,0.7,4,0.7,796,4,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
RED SNAPPER,198126128704we,10108198104269277,1010819810426017,7,2,12,6,2,1981,04,we,8835360107,0.7547169811,0,4,1,4,0,451.15929825,1.66,1804.637193,6.64,4.7547169811,8.3,2255.7964913,4.7547169811,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
RED SNAPPER,198126128704wd,101081981042461166,1010819810424001,7,2,12,6,2,1981,04,wd,8835360107,0.7547169811,0,0,1,0,0,530,2.8,0,0,0.7547169811,2.8,530,0.7547169811,198126128704wd,,0,8,4676.4256998,17784.235706,17784.235706
SAILFISH,198126128704we,101131981042686320,1011319810426013,7,2,12,6,2,1981,04,we,8850060101,0.7547169811,0,0,1,0,0,1750,17,0,0,0.7547169811,17,1750,0.7547169811,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
SAILFISH,198126128704we,101131981042686320,1011319810426001,7,2,12,6,2,1981,04,we,8850060101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
SAND PERCH,198126128704we,101131981042686320,1011319810426002,7,2,12,6,2,1981,04,we,8835021002,0,0,5,0,5,0,0,0,982,0.8,5,0.8,982,5,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
SNOWY GROUPER,198126128704we,10108198104269277,1010819810426015,7,2,12,6,2,1981,04,we,8835020411,3.7735849057,0,0,5,0,0,3110,17.6,0,0,3.7735849057,17.6,3110,3.7735849057,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
SPANISH MACKEREL,198126128704we,101131981042686320,1011319810426008,7,2,12,6,2,1981,04,we,8850030502,0.7547169811,0,0,1,0,0,640,1.8,0,0,0.7547169811,1.8,640,0.7547169811,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
SPANISH MACKEREL,198126128704we,10108198104269277,1010819810426012,7,2,12,6,2,1981,04,we,8850030502,1.5094339623,0,0,2,0,0,1220,3.2,0,0,1.5094339623,3.2,1220,1.5094339623,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
SPANISH MACKEREL,198126128704we,10108198104269277,1010819810426011,7,2,12,6,2,1981,04,we,8850030502,4.5283018868,0,0,6,0,0,3670,9.6,0,0,4.5283018868,9.6,3670,4.5283018868,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
SPANISH MACKEREL,198126128704we,10108198104269277,1010819810426005,7,2,12,6,2,1981,04,we,8850030502,6.0377358491,0,0,8,0,0,4950,11.7,0,0,6.0377358491,11.7,4950,6.0377358491,198126128704we,,0,8,4676.4256998,13878.156162,13878.156162
VERMILION SNAPPER,198126128704wd,101081981042461166,1010819810424001,7,2,12,6,2,1981,04,wd,8835360501,2.2641509434,0,0,3,0,0,780,0.9151868202,0,0,2.2641509434,0.9151868202,780,2.2641509434,198126128704wd,,0,8,4676.4256998,17784.235706,17784.235706
WAHOO,198126128704we,10108198104269277,1010819810426011,7,2,12,6,2,1981,04,we,8850030601,0.7547169811,0,0,1,0,0,1010,6,0,0,0.7547169811,6,1010,0.7547169811,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
WAHOO,198126128704wd,100071981041585294,1000719810415006,7,2,12,6,2,1981,04,wd,8850030601,0.7547169811,0,0,1,0,0,1080,8.1068652862,0,0,0.7547169811,8.1068652862,1080,0.7547169811,198126128704wd,,0,8,4676.4256998,25565.09471,25565.09471
WHITE GRUNT,198126128704we,101131981042686320,1011319810426003,7,2,12,6,2,1981,04,we,8835400102,0,30,0,0,0,30,0,0,0,0,30,0,0,0,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
YELLOWTAIL SNAPPER,198126128704we,101131981042686320,1011319810426006,7,2,12,6,2,1981,04,we,8835360401,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
YELLOWTAIL SNAPPER,198126128704we,101131981042686320,1011319810426003,7,2,12,6,2,1981,04,we,8835360401,3.7735849057,0,9,5,9,0,1516.6666667,2.8888888889,2730,5.2,12.773584906,8.0888888889,4246.6666667,12.773584906,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
YELLOWTAIL SNAPPER,198126128704we,101131981042686320,1011319810426001,7,2,12,6,2,1981,04,we,8835360401,0.7547169811,0,0,1,0,0,480,1.8,0,0,0.7547169811,1.8,480,0.7547169811,198126128704we,,0,8,4676.4256998,17828.492491,17828.492491
,198126128704wd,101081981042461166,1010819810424003,7,5,12,6,2,1981,04,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128704wd,,0,8,4676.4256998,19840.941367,19840.941367
,198126128704wd,101081981042461166,1010819810424002,7,5,12,6,2,1981,04,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128704wd,,0,8,4676.4256998,19840.941367,19840.941367
,198126128704we,100041981041861334,1000419810418003,7,5,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128704we,,0,8,4676.4256998,47186.698862,47186.698862
,198126128704we,100021981041261166,1000219810412003,7,5,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128704we,,0,8,4676.4256998,19890.316346,19890.316346
,198126128704we,100021981041261166,1000219810412001,7,5,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128704we,,0,8,4676.4256998,25551.979059,25551.979059
ATLANTIC CROAKER,198126128704we,100041981041861334,1000419810418002,7,5,12,6,2,1981,04,we,8835440702,1,0,0,1,0,0,275,0.3,0,0,1,0.3,275,1,198126128704we,,0,8,4676.4256998,36731.337543,36731.337543
ATLANTIC SPADEFISH,198126128704we,100021981041261166,1000219810412006,7,5,12,6,2,1981,04,we,8835520101,2,1,0,2,0,1,475,1,0,0,3,1,475,2,198126128704we,,0,8,4676.4256998,19890.316346,19890.316346
ATLANTIC SPADEFISH,198126128704we,100021981041261166,1000219810412005,7,5,12,6,2,1981,04,we,8835520101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126128704we,,0,8,4676.4256998,25551.979059,25551.979059
BLACK DRUM,198126128704wd,100071981041585294,1000719810415001,7,5,12,6,2,1981,04,wd,8835440801,1,0,0,1,0,0,410,1.4,0,0,1,1.4,410,1,198126128704wd,,0,8,4676.4256998,36640.157042,36640.157042
CREVALLE JACK,198126128704we,100041981041861334,1000419810418001,7,5,12,6,2,1981,04,we,8835280303,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126128704we,,0,8,4676.4256998,47186.698862,47186.698862
GAFFTOPSAIL CATFISH,198126128704we,100041981041861334,1000419810418005,7,5,12,6,2,1981,04,we,8777180101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126128704we,,0,8,4676.4256998,47186.698862,47186.698862
HARDHEAD CATFISH,198126128704we,10114198104189946,1011419810418001,7,5,12,6,2,1981,04,we,8777180202,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126128704we,,0,8,4676.4256998,47186.698862,47186.698862
HARDHEAD CATFISH,198126128704we,1010919810426127273,1010919810426001,7,5,12,6,2,1981,04,we,8777180202,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126128704we,,0,8,4676.4256998,47186.698862,47186.698862
HARDHEAD CATFISH,198126128704wd,100071981041585294,1000719810415004,7,5,12,6,2,1981,04,wd,8777180202,0,2,0,0,0,2,0,0,0,0,2,0,0,0,198126128704wd,,0,8,4676.4256998,36640.157042,36640.157042
HARDHEAD CATFISH,198126128704wd,100071981041585294,1000719810415001,7,5,12,6,2,1981,04,wd,8777180202,0,2,0,0,0,2,0,0,0,0,2,0,0,0,198126128704wd,,0,8,4676.4256998,36640.157042,36640.157042
HARDHEAD CATFISH,198126128704we,100041981041861334,1000419810418002,7,5,12,6,2,1981,04,we,8777180202,0,6,0,0,0,6,0,0,0,0,6,0,0,0,198126128704we,,0,8,4676.4256998,36731.337543,36731.337543
HARDHEAD CATFISH,198126128704we,100041981041861334,1000419810418001,7,5,12,6,2,1981,04,we,8777180202,0,2,0,0,0,2,0,0,0,0,2,0,0,0,198126128704we,,0,8,4676.4256998,47186.698862,47186.698862
HARDHEAD CATFISH,198126128704we,100021981041261166,1000219810412006,7,5,12,6,2,1981,04,we,8777180202,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126128704we,,0,8,4676.4256998,19890.316346,19890.316346
HARDHEAD CATFISH,198126128704we,100021981041261166,1000219810412005,7,5,12,6,2,1981,04,we,8777180202,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126128704we,,0,8,4676.4256998,25551.979059,25551.979059
HARDHEAD CATFISH,198126128704we,100021981041261166,1000219810412002,7,5,12,6,2,1981,04,we,8777180202,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126128704we,,0,8,4676.4256998,25551.979059,25551.979059
JACK FAMILY,198126128704we,10114198104189946,1011419810418003,7,5,12,6,2,1981,04,we,8835280000,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126128704we,,0,8,4676.4256998,36731.337543,36731.337543
JACK FAMILY,198126128704wd,100071981041585294,1000719810415004,7,5,12,6,2,1981,04,wd,8835280000,1,0,0,1,0,0,270,0.3,0,0,1,0.3,270,1,198126128704wd,,0,8,4676.4256998,36640.157042,36640.157042
KINGFISH GENUS,198126128704we,100041981041861334,1000419810418002,7,5,12,6,2,1981,04,we,8835440600,1,0,0,1,0,0,305,0.3,0,0,1,0.3,305,1,198126128704we,,0,8,4676.4256998,36731.337543,36731.337543
PUFFER FAMILY,198126128704we,100021981041261166,1000219810412005,7,5,12,6,2,1981,04,we,8861010000,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126128704we,,0,8,4676.4256998,25551.979059,25551.979059
RED DRUM,198126128704we,100041981041861334,1000419810418004,7,5,12,6,2,1981,04,we,8835440901,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126128704we,,0,8,4676.4256998,47186.698862,47186.698862
SAILORS CHOICE,198126128704we,100041981041861334,1000419810418006,7,5,12,6,2,1981,04,we,8835400117,0,2,0,0,0,2,0,0,0,0,2,0,0,0,198126128704we,,0,8,4676.4256998,47186.698862,47186.698862
SAILORS CHOICE,198126128704we,100041981041861334,1000419810418005,7,5,12,6,2,1981,04,we,8835400117,0,0,2,0,2,0,0,0,385,0.2,2,0.2,385,2,198126128704we,,0,8,4676.4256998,47186.698862,47186.698862
SAILORS CHOICE,198126128704we,100041981041861334,1000419810418001,7,5,12,6,2,1981,04,we,8835400117,0,4,0,0,0,4,0,0,0,0,4,0,0,0,198126128704we,,0,8,4676.4256998,47186.698862,47186.698862
SHEEPSHEAD,198126128704we,100021981041261166,1000219810412006,7,5,12,6,2,1981,04,we,8835430301,0,2,0,0,0,2,0,0,0,0,2,0,0,0,198126128704we,,0,8,4676.4256998,19890.316346,19890.316346
SHEEPSHEAD,198126128704we,100021981041261166,1000219810412005,7,5,12,6,2,1981,04,we,8835430301,3,2,0,3,0,2,860,1.6,0,0,5,1.6,860,3,198126128704we,,0,8,4676.4256998,25551.979059,25551.979059
SOUTHERN FLOUNDER,198126128704we,100021981041261166,1000219810412004,7,5,12,6,2,1981,04,we,8857030304,1,0,0,1,0,0,135,0.1,0,0,1,0.1,135,1,198126128704we,,0,8,4676.4256998,19890.316346,19890.316346
SPOTTED SEATROUT,198126128704we,100041981041861334,1000419810418004,7,5,12,6,2,1981,04,we,8835440102,3,0,0,3,0,0,1450,3.4,0,0,3,3.4,1450,3,198126128704we,,0,8,4676.4256998,47186.698862,47186.698862
SPOTTED SEATROUT,198126128704we,100041981041861334,1000419810418001,7,5,12,6,2,1981,04,we,8835440102,2,0,0,2,0,0,880,1.5,0,0,2,1.5,880,2,198126128704we,,0,8,4676.4256998,47186.698862,47186.698862
SNAPPER FAMILY,198126138204we,10123198104253994,1012319810425003,3,1,13,6,2,1981,04,we,8835360000,1,0,0,1,0,0,166,0.1,0,0,1,0.1,166,1,198126138204we,,0,8,0,0,0
SPOT,198126138204we,10123198104253994,1012319810425003,3,1,13,6,2,1981,04,we,8835440401,3,0,8,3,8,0,556.71428571,0.3857142857,1484.5714286,1.0285714286,11,1.4142857143,2041.2857143,11,198126138204we,,0,8,0,0,0
SPOT,198126138204we,10123198104253994,1012319810425002,3,1,13,6,2,1981,04,we,8835440401,0,0,1,0,1,0,0,0,160,0.1,1,0.1,160,1,198126138204we,,0,8,0,0,0
,198126138104we,10117198104265167,1011719810426008,3,5,13,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126138104we,,0,8,3271.4251894,21137.019505,21137.019505
,198126138104we,10117198104265167,1011719810426004,3,5,13,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126138104we,,0,8,3271.4251894,21137.019505,21137.019505
,198126138104we,10117198104265167,1011719810426003,3,5,13,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126138104we,,0,8,3271.4251894,21137.019505,21137.019505
HARDHEAD CATFISH,198126138104we,10117198104265167,1011719810426006,3,5,13,6,2,1981,04,we,8777180202,1,0,0,1,0,0,205,0.3,0,0,1,0.3,205,1,198126138104we,,0,8,3271.4251894,21137.019505,21137.019505
HARDHEAD CATFISH,198126138104we,10117198104265167,1011719810426005,3,5,13,6,2,1981,04,we,8777180202,1,0,0,1,0,0,260,0.5,0,0,1,0.5,260,1,198126138104we,,0,8,3271.4251894,21137.019505,21137.019505
HARDHEAD CATFISH,198126138104we,10117198104265167,1011719810426002,3,5,13,6,2,1981,04,we,8777180202,1,0,0,1,0,0,240,0.4,0,0,1,0.4,240,1,198126138104we,,0,8,3271.4251894,21137.019505,21137.019505
HARDHEAD CATFISH,198126138104we,10117198104265167,1011719810426001,3,5,13,6,2,1981,04,we,8777180202,7,2,0,7,0,2,1980,3.5,0,0,9,3.5,1980,7,198126138104we,,0,8,3271.4251894,21137.019505,21137.019505
SPOT,198126138104we,10117198104265167,1011719810426007,3,5,13,6,2,1981,04,we,8835440401,1,0,0,1,0,0,145,0.1,0,0,1,0.1,145,1,198126138104we,,0,8,3271.4251894,21137.019505,21137.019505
SPOT,198126138104we,10117198104265167,1011719810426005,3,5,13,6,2,1981,04,we,8835440401,1,1,0,1,0,1,200,0.1341852026,0,0,2,0.1341852026,200,1,198126138104we,,0,8,3271.4251894,21137.019505,21137.019505
BLUEFISH,198126138704we,10123198104183914,1012319810418001,7,1,13,6,2,1981,04,we,8835250101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126138704we,,0,8,0,0,0
CREVALLE JACK,198126138704we,10123198104183914,1012319810418001,7,1,13,6,2,1981,04,we,8835280303,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126138704we,,0,8,0,0,0
SEA CATFISH FAMILY,198126138704we,10123198104183914,1012319810418003,7,1,13,6,2,1981,04,we,8777180000,1,0,0,1,0,0,400,0.6,0,0,1,0.6,400,1,198126138704we,,0,8,0,0,0
SEA CATFISH FAMILY,198126138704we,10123198104183914,1012319810418002,7,1,13,6,2,1981,04,we,8777180000,0,15,0,0,0,15,0,0,0,0,15,0,0,0,198126138704we,,0,8,0,0,0
SEA CATFISH FAMILY,198126138704we,10123198104183914,1012319810418001,7,1,13,6,2,1981,04,we,8777180000,0,20,0,0,0,20,0,0,0,0,20,0,0,0,198126138704we,,0,8,0,0,0
SOUTHERN KINGFISH,198126138704we,10123198104183914,1012319810418002,7,1,13,6,2,1981,04,we,8835440601,1,0,0,1,0,0,330,0.5,0,0,1,0.5,330,1,198126138704we,,0,8,0,0,0
SPOT,198126138704we,10123198104183914,1012319810418003,7,1,13,6,2,1981,04,we,8835440401,1,0,0,1,0,0,160,0.1,0,0,1,0.1,160,1,198126138704we,,0,8,0,0,0
,198126138704we,10123198104183914,1012319810418005,7,2,13,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126138704we,,0,8,0,0,0
,198126138704we,10123198104183914,1012319810418004,7,2,13,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126138704we,,0,8,0,0,0
,198126138704we,10123198104183914,1012319810418007,7,5,13,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126138704we,,0,8,0,0,0
AMERICAN EEL,198126138704we,10123198104183914,1012319810418006,7,5,13,6,2,1981,04,we,8741010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126138704we,,0,8,0,0,0
BLUEFISH,198126138704we,10123198104183914,1012319810418006,7,5,13,6,2,1981,04,we,8835250101,1.5,0,0,2,0,0,1435,9.7,0,0,1.5,9.7,1435,1.5,198126138704we,,0,8,0,0,0
SEA CATFISH FAMILY,198126138704we,10123198104183914,1012319810418008,7,5,13,6,2,1981,04,we,8777180000,0,12,0,0,0,12,0,0,0,0,12,0,0,0,198126138704we,,0,8,0,0,0
SEA CATFISH FAMILY,198126138704we,10123198104183914,1012319810418006,7,5,13,6,2,1981,04,we,8777180000,15,0,0,20,0,0,6271.4285714,9,0,0,15,9,6271.4285714,15,198126138704we,,0,8,0,0,0
SNAPPER FAMILY,198126138704we,10123198104183914,1012319810418006,7,5,13,6,2,1981,04,we,8835360000,1.5,0,0,2,0,0,340,0.2,0,0,1.5,0.2,340,1.5,198126138704we,,0,8,0,0,0
SOUTHERN KINGFISH,198126138704we,10123198104183914,1012319810418008,7,5,13,6,2,1981,04,we,8835440601,0,0,1,0,1,0,0,0,350,0.5,1,0.5,350,1,198126138704we,,0,8,0,0,0
YELLOW STINGRAY,198126138704we,10123198104183914,1012319810418006,7,5,13,6,2,1981,04,we,8713050301,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198126138704we,,0,8,0,0,0
,198126378104wd,100741981042955423,1007419810429005,3,1,37,6,2,1981,04,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126378104wd,,0,8,3401.5709729,59548.404911,59548.404911
,198126378104wd,100741981042955423,1007419810429004,3,1,37,6,2,1981,04,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126378104wd,,0,8,3401.5709729,59548.404911,59548.404911
,198126378104wd,100741981042955423,1007419810429003,3,1,37,6,2,1981,04,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126378104wd,,0,8,3401.5709729,59548.404911,59548.404911
BLUEFISH,198126378104wd,100741981042955423,1007419810429007,3,1,37,6,2,1981,04,wd,8835250101,0,12,10,0,10,12,0,0,2912,4,22,4,2912,10,198126378104wd,,0,8,3401.5709729,56809.675283,56809.675283
BLUEFISH,198126378104wd,100741981042955423,1007419810429006,3,1,37,6,2,1981,04,wd,8835250101,12,15,12,12,12,15,3420.8571429,4.7142857143,3420.8571429,4.7142857143,39,9.4285714286,6841.7142857,24,198126378104wd,,0,8,3401.5709729,56809.675283,56809.675283
BLUEFISH,198126378104wd,100741981042955423,1007419810429002,3,1,37,6,2,1981,04,wd,8835250101,40,0,0,40,0,0,11288,16.8,0,0,40,16.8,11288,40,198126378104wd,,0,8,3401.5709729,59548.404911,59548.404911
SPOT,198126378104wd,100741981042955423,1007419810429006,3,1,37,6,2,1981,04,wd,8835440401,12,0,0,12,0,0,2023,1.2,0,0,12,1.2,2023,12,198126378104wd,,0,8,3401.5709729,56809.675283,56809.675283
WEAKFISH,198126378104wd,100741981042955423,1007419810429001,3,1,37,6,2,1981,04,wd,8835440104,0,0,20,0,20,0,0,0,5964,5.6,20,5.6,5964,20,198126378104wd,,0,8,3401.5709729,57655.305944,57655.305944
BLACKFIN TUNA,198126378604wd,100741981042755469,1007419810427004,6,2,37,6,2,1981,04,wd,8850030404,0.6666666667,0,0,4,0,0,2421,18.700306712,0,0,0.6666666667,18.700306712,2421,0.6666666667,198126378604wd,,0,8,0,0,0
