Observation,Year,Date,Observer,Watch ID,Area,Time (event start time),Watch duration mins,Number of nests watched,Event,Nest ID,Bird fed ID,Prey,Size,Adult ID,Notes,exclude from feeding rates,Photo ID
blind,2019,7/20/2021,ECC,2021.43,Diet area 1,13:40,,,feeding,D.279,A,herring,1.5,tag 312 (before tagging),"regurgitated by D.279 GPS bird (tag 312). 5 fish total, 1.5-2 bill lengths each",,
blind,2019,7/20/2021,ECC,2021.43,Diet area 1,13:40,,,feeding,D.279,A,herring,2,tag 312 (before tagging),"regurgitated by D.279 GPS bird (tag 312). 5 fish total, 1.5-2 bill lengths each",,
blind,2019,7/20/2021,ECC,2021.43,Diet area 1,13:40,,,feeding,D.279,A,herring,2,tag 312 (before tagging),"regurgitated by D.279 GPS bird (tag 312). 5 fish total, 1.5-2 bill lengths each",,
blind,2019,7/20/2021,ECC,2021.43,Diet area 1,13:40,,,feeding,D.279,A,herring,2,tag 312 (before tagging),"regurgitated by D.279 GPS bird (tag 312). 5 fish total, 1.5-2 bill lengths each",,
blind,2019,7/20/2021,ECC,2021.43,Diet area 1,13:45,,,end,,,,,,,,
blind,2019,7/20/2021,ECC,2021.44,Diet area 3,14:20,65,2,start,D.58/SB.03/R.27,,,,,D.04 flew away at start of watch,,
blind,2019,7/20/2021,ECC,2021.44,Diet area 3,14:25,,,failed feeding,D.58,A,Butterfish,2.5,,,,
blind,2019,7/20/2021,ECC,2021.44,Diet area 3,14:48,,,feeding,D.58,A,invert,0.25,,,,
blind,2019,7/20/2021,ECC,2021.44,Diet area 3,15:25,,,end,,,,,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:05,67,9,start,D.64/D.13/D.58/D.11/D.04/Sb.03/SB.05/SB.04/SB.06/R.05/R.27/R.28,,,,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:11,,,feeding,R.27,,Sandlance,3,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:12,,,feeding,R.05,,unknown fish,1.5,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:14,,,feeding,D.58,A,invert,1,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:21,,,feeding,SB.04,A,unknown fish,?,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:23,,,feeding,D.58,A,invert,0.25,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:26,,,failed feeding,D.11,A,butterfish,2,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:26,,,failed feeding,D.58,A,invert,0.25,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:29,,,feeding,SB.04,A,unknown,?,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:32,,,feeding,D.58,A,invert,0.25,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:33,,,nuptial feeding,SB.02,adult,gadid,1.5,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:38,,,feeding,D.13,A,herring,1.5,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:38,,,fish flyby,,,mumichog,1.5,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:45,,,feeding,D.11,A,moth,0.5,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:47,,,feeding,D.58,A,cunner,3,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,7:54,,,feeding,D.11,A,sandlance,2,,,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,8:12,,,feeding?,D.11,A,gadid,1.5,,not delivered before end of watch,,
blind,2019,7/8/2021,ECC,2021.45,Diet area 3,8:12,,,end,,,,,,,,
blind,2019,6/29/2021,ECC,NA,Diet area 1,8:48,,,fish flyby,NA,NA,gadid,2,,,x,
blind,2019,6/29/2021,ECC,NA,Diet area 1,8:48,,,fish flyby,NA,NA,squid,2.5,,,x,
blind,2019,7/27/2021,GBS,,4,8:16 AM,,,feeding,D.51,A,ant,0.25,GPS 224,,,
blind,2019,6/26/2021,ECC,,Diet area 1,8:37 AM,,,fly by fish,NA,NA,butterfish,1.5,,,x,
blind,2019,6/26/2021,ECC,,Diet area 1,8:50 AM,,,fly by fish,NA,NA,gadid,2.5,,,x,
blind,2019,7/17/2021,GBS,,3,9:25,,,failed feeding,SB.05,NA,herring,2,GPS 369,"GPS bird attempted to feed herring, but no chick present",,
blind,2019,7/16/2021,ECC,,2,9:59,,,feeding?,D.275,A,butterfish,2,GPS 871,,,
blind,2019,7/14/2021,ECC,,4,12:20,,,feeding,D.22,A,gadid,2,GPS 984,,,
blind,2019,7/3/2021,ECC,,Diet area 3,12:24,,,Failed feeding,D.59,,herring,2,mate no gps,dead chick,x,
blind,2019,7/3/2021,ECC,,Diet area 3,12:43,,,Failed feeding,SB.08,,hake,1.5,,dead chick,x,
blind,2019,7/3/2021,ECC,,Diet area 3,12:44,,,nuptial feeding,,,hake,1.5,,,x,
blind,2019,7/3/2021,ECC,,Diet area 3,13:12,,,feeding,,,gadid,2.5,,,X,
blind,2019,7/3/2021,ECC,,Diet area 3,13:28,,,Failed feeding,,,herring,1.5,,,X,
blind,2019,6/22/2021,ECC,,Diet area 3,3:09 PM,,,feeding,SB.06,,unknown fish,1,,,,
blind,2019,7/8/2021,ECC,,White,3:35 PM,,,feeding,,,gadid,2,,,,
